,signal,class,chunk_num,chunk_start,chunk_end,neighbor_0
9221,-1.230756,0,34,9155,9464,-1.230756
9222,-3.105123,0,34,9155,9464,-3.105123
9223,-1.879416,0,34,9155,9464,-1.879416
9224,0.164161,0,34,9155,9464,0.164161
9225,0.648823,0,34,9155,9464,0.648823
9226,-0.139989,0,34,9155,9464,-0.139989
9227,1.307055,0,34,9155,9464,1.307055
9228,0.698076,0,34,9155,9464,0.698076
9229,0.403557,0,34,9155,9464,0.403557
9230,-0.589393,0,34,9155,9464,-0.589393
9231,-0.805234,0,34,9155,9464,-0.805234
9232,1.24886,0,34,9155,9464,1.24886
9233,0.364684,0,34,9155,9464,0.364684
9234,-1.08262,0,34,9155,9464,-1.08262
9235,1.141401,0,34,9155,9464,1.141401
9236,0.046776,0,34,9155,9464,0.046776
9237,0.622513,0,34,9155,9464,0.622513
9238,0.970279,0,34,9155,9464,0.970279
9239,-1.720925,0,34,9155,9464,-1.720925
9240,-2.446425,0,34,9155,9464,-2.446425
9241,-0.431047,0,34,9155,9464,-0.431047
9242,2.392519,0,34,9155,9464,2.392519
9243,-0.13001,0,34,9155,9464,-0.13001
9244,-0.182882,0,34,9155,9464,-0.182882
9245,-1.943946,0,34,9155,9464,-1.943946
9246,-1.592535,0,34,9155,9464,-1.592535
9247,-0.554634,0,34,9155,9464,-0.554634
9248,-0.119712,0,34,9155,9464,-0.119712
9249,-0.093832,0,34,9155,9464,-0.093832
9250,0.644898,0,34,9155,9464,0.644898
9251,0.493285,0,34,9155,9464,0.493285
9252,0.453887,0,34,9155,9464,0.453887
9253,-1.259045,0,34,9155,9464,-1.259045
9254,-0.806872,0,34,9155,9464,-0.806872
9255,2.007429,0,34,9155,9464,2.007429
9256,1.800257,0,34,9155,9464,1.800257
9257,0.229871,0,34,9155,9464,0.229871
9258,-0.229937,0,34,9155,9464,-0.229937
9259,-0.109432,0,34,9155,9464,-0.109432
9260,1.615052,0,34,9155,9464,1.615052
9261,-0.218828,0,34,9155,9464,-0.218828
9262,-0.302162,0,34,9155,9464,-0.302162
9263,1.00819,0,34,9155,9464,1.00819
9264,2.088897,0,34,9155,9464,2.088897
9265,-0.404967,0,34,9155,9464,-0.404967
9266,1.363613,0,34,9155,9464,1.363613
9267,0.619014,0,34,9155,9464,0.619014
9268,0.847643,0,34,9155,9464,0.847643
9269,-0.967536,0,34,9155,9464,-0.967536
9270,0.546474,0,34,9155,9464,0.546474
9271,0.590565,0,34,9155,9464,0.590565
9272,2.404768,0,34,9155,9464,2.404768
9273,-0.265147,0,34,9155,9464,-0.265147
9274,0.724229,0,34,9155,9464,0.724229
9275,0.435758,0,34,9155,9464,0.435758
9276,1.447339,0,34,9155,9464,1.447339
9277,0.384311,0,34,9155,9464,0.384311
9278,0.879558,0,34,9155,9464,0.879558
9279,-0.887938,0,34,9155,9464,-0.887938
9280,0.508241,0,34,9155,9464,0.508241
9281,0.269193,0,34,9155,9464,0.269193
9282,0.237888,0,34,9155,9464,0.237888
9283,-0.22378,0,34,9155,9464,-0.22378
9284,0.755616,0,34,9155,9464,0.755616
9285,0.446364,0,34,9155,9464,0.446364
9286,-1.618095,0,34,9155,9464,-1.618095
9287,-0.879127,0,34,9155,9464,-0.879127
9288,1.684225,0,34,9155,9464,1.684225
9289,0.115024,0,34,9155,9464,0.115024
9290,-0.412085,0,34,9155,9464,-0.412085
9291,-0.692004,0,34,9155,9464,-0.692004
9292,-0.375678,0,34,9155,9464,-0.375678
9293,0.634872,0,34,9155,9464,0.634872
9294,0.793829,0,34,9155,9464,0.793829
9295,1.252655,0,34,9155,9464,1.252655
9296,0.89673,0,34,9155,9464,0.89673
9297,-0.463646,0,34,9155,9464,-0.463646
9298,-0.91513,0,34,9155,9464,-0.91513
9299,-0.109872,0,34,9155,9464,-0.109872
9300,-1.40525,0,34,9155,9464,-1.40525
9301,-0.952889,0,34,9155,9464,-0.952889
9302,-0.479112,0,34,9155,9464,-0.479112
9303,0.937835,0,34,9155,9464,0.937835
9304,1.004192,0,34,9155,9464,1.004192
9305,0.47738,0,34,9155,9464,0.47738
9306,-1.768223,0,34,9155,9464,-1.768223
9307,-0.227641,0,34,9155,9464,-0.227641
9308,0.294672,0,34,9155,9464,0.294672
9309,0.307298,0,34,9155,9464,0.307298
9310,1.110333,0,34,9155,9464,1.110333
9311,-0.062329,0,34,9155,9464,-0.062329
9312,-0.284889,0,34,9155,9464,-0.284889
9313,-0.83471,0,34,9155,9464,-0.83471
9314,-0.407683,0,34,9155,9464,-0.407683
9315,-0.870101,0,34,9155,9464,-0.870101
9316,0.247762,0,34,9155,9464,0.247762
9317,-1.073638,0,34,9155,9464,-1.073638
9318,0.843614,0,34,9155,9464,0.843614
9319,0.511463,0,34,9155,9464,0.511463
9320,1.008375,0,34,9155,9464,1.008375
9321,0.269257,0,34,9155,9464,0.269257
9322,0.014769,0,34,9155,9464,0.014769
9323,-0.633015,0,34,9155,9464,-0.633015
9324,-0.192684,0,34,9155,9464,-0.192684
9325,0.347429,0,34,9155,9464,0.347429
9326,0.644039,0,34,9155,9464,0.644039
9327,0.680432,0,34,9155,9464,0.680432
9328,1.096969,0,34,9155,9464,1.096969
9329,1.217493,0,34,9155,9464,1.217493
9330,-0.700152,0,34,9155,9464,-0.700152
9331,-1.541003,0,34,9155,9464,-1.541003
9332,-1.830004,0,34,9155,9464,-1.830004
9333,-0.478101,0,34,9155,9464,-0.478101
9334,-0.553148,0,34,9155,9464,-0.553148
9335,-0.652404,0,34,9155,9464,-0.652404
9336,-0.529163,0,34,9155,9464,-0.529163
9337,0.028098,0,34,9155,9464,0.028098
9338,1.740932,0,34,9155,9464,1.740932
9339,2.277993,0,34,9155,9464,2.277993
9340,0.653182,0,34,9155,9464,0.653182
9341,-0.299729,0,34,9155,9464,-0.299729
9342,0.531275,0,34,9155,9464,0.531275
9343,-0.265979,0,34,9155,9464,-0.265979
9344,0.627143,0,34,9155,9464,0.627143
9345,0.113543,0,34,9155,9464,0.113543
9346,0.344663,0,34,9155,9464,0.344663
9347,0.562897,0,34,9155,9464,0.562897
9348,-0.248233,0,34,9155,9464,-0.248233
9349,-0.058456,0,34,9155,9464,-0.058456
9350,-1.420316,0,34,9155,9464,-1.420316
9351,0.316521,0,34,9155,9464,0.316521
9352,2.189996,0,34,9155,9464,2.189996
9353,1.260238,0,34,9155,9464,1.260238
9354,-1.078972,0,34,9155,9464,-1.078972
9355,0.573835,0,34,9155,9464,0.573835
9356,-0.990368,0,34,9155,9464,-0.990368
9357,-0.001067,0,34,9155,9464,-0.001067
9358,-0.275288,0,34,9155,9464,-0.275288
9359,0.352146,0,34,9155,9464,0.352146
9360,-1.533079,0,34,9155,9464,-1.533079
9361,-0.559502,0,34,9155,9464,-0.559502
9362,-0.887416,0,34,9155,9464,-0.887416
9363,-0.423288,0,34,9155,9464,-0.423288
9364,1.399627,0,34,9155,9464,1.399627
9365,0.789176,0,34,9155,9464,0.789176
9366,1.666572,0,34,9155,9464,1.666572
9367,-0.028956,0,34,9155,9464,-0.028956
9368,1.268225,0,34,9155,9464,1.268225
9369,0.501895,0,34,9155,9464,0.501895
9370,1.305496,0,34,9155,9464,1.305496
9371,-0.801061,0,34,9155,9464,-0.801061
9372,-0.065187,0,34,9155,9464,-0.065187
9373,1.786418,0,34,9155,9464,1.786418
9374,0.504346,0,34,9155,9464,0.504346
9375,0.954918,0,34,9155,9464,0.954918
9376,1.758072,0,34,9155,9464,1.758072
9377,0.974233,0,34,9155,9464,0.974233
9378,-0.067384,0,34,9155,9464,-0.067384
9379,-0.91404,0,34,9155,9464,-0.91404
9380,1.12103,0,34,9155,9464,1.12103
9381,-1.77584,0,34,9155,9464,-1.77584
9382,1.953503,0,34,9155,9464,1.953503
9383,0.350976,0,34,9155,9464,0.350976
9384,-0.266296,0,34,9155,9464,-0.266296
9385,-1.237258,0,34,9155,9464,-1.237258
9386,0.14513,0,34,9155,9464,0.14513
9387,1.850956,0,34,9155,9464,1.850956
9388,0.424763,0,34,9155,9464,0.424763
9389,0.940039,0,34,9155,9464,0.940039
9390,1.865643,0,34,9155,9464,1.865643
9391,1.824913,0,34,9155,9464,1.824913
9392,-0.796952,0,34,9155,9464,-0.796952
9393,-0.114271,0,34,9155,9464,-0.114271
9394,0.03783,0,34,9155,9464,0.03783
9395,-0.198267,0,34,9155,9464,-0.198267
9396,0.583948,0,34,9155,9464,0.583948
9397,-0.883293,0,34,9155,9464,-0.883293
9398,-0.136992,0,34,9155,9464,-0.136992
9399,-0.413307,0,34,9155,9464,-0.413307
9400,3.460063,0,34,9155,9464,3.460063
9401,-2.182074,0,34,9155,9464,-2.182074
9402,-0.981994,0,34,9155,9464,-0.981994
9403,-1.694279,0,34,9155,9464,-1.694279
9404,-0.009046,0,34,9155,9464,-0.009046
9405,2.284736,0,34,9155,9464,2.284736
9406,-1.722943,0,34,9155,9464,-1.722943
9407,-1.231231,0,34,9155,9464,-1.231231
9408,-1.83729,0,34,9155,9464,-1.83729
9409,-1.584096,0,34,9155,9464,-1.584096
9410,-0.457447,0,34,9155,9464,-0.457447
9411,0.343472,0,34,9155,9464,0.343472
9412,0.775465,0,34,9155,9464,0.775465
9413,0.79532,0,34,9155,9464,0.79532
9414,0.257908,0,34,9155,9464,0.257908
9415,-0.869653,0,34,9155,9464,-0.869653
9416,-2.213984,0,34,9155,9464,-2.213984
9417,0.287093,0,34,9155,9464,0.287093
9418,0.312434,0,34,9155,9464,0.312434
9419,0.626776,0,34,9155,9464,0.626776
9420,1.227793,0,34,9155,9464,1.227793
9421,-0.174296,0,34,9155,9464,-0.174296
9422,-0.08745,0,34,9155,9464,-0.08745
9423,0.2192,0,34,9155,9464,0.2192
9424,0.631242,0,34,9155,9464,0.631242
9425,-0.913397,0,34,9155,9464,-0.913397
9426,-1.01548,0,34,9155,9464,-1.01548
9427,-0.373096,0,34,9155,9464,-0.373096
9428,0.018657,0,34,9155,9464,0.018657
9429,-0.217874,0,34,9155,9464,-0.217874
9430,-0.346812,0,34,9155,9464,-0.346812
9431,-0.053053,0,34,9155,9464,-0.053053
9432,0.342773,0,34,9155,9464,0.342773
9433,0.66051,0,34,9155,9464,0.66051
9434,0.007204,0,34,9155,9464,0.007204
9435,0.036197,0,34,9155,9464,0.036197
9436,-0.172933,0,34,9155,9464,-0.172933
9437,0.204338,0,34,9155,9464,0.204338
9438,0.32677,0,34,9155,9464,0.32677
9439,0.266882,0,34,9155,9464,0.266882
9440,-0.744692,0,34,9155,9464,-0.744692
9441,-0.274714,0,34,9155,9464,-0.274714
9442,-0.046226,0,34,9155,9464,-0.046226
9443,0.371,0,34,9155,9464,0.371
9444,-0.656725,0,34,9155,9464,-0.656725
9445,-1.008205,0,34,9155,9464,-1.008205
9446,-2.397508,0,34,9155,9464,-2.397508
9447,-1.021822,0,34,9155,9464,-1.021822
9448,1.631575,0,34,9155,9464,1.631575
9449,1.362264,0,34,9155,9464,1.362264
9450,0.527869,0,34,9155,9464,0.527869
9451,1.486677,0,34,9155,9464,1.486677
9452,0.266258,0,34,9155,9464,0.266258
9453,0.537431,0,34,9155,9464,0.537431
9454,1.016876,0,34,9155,9464,1.016876
9455,1.229239,0,34,9155,9464,1.229239
9456,0.077877,0,34,9155,9464,0.077877
9457,-0.652514,0,34,9155,9464,-0.652514
9458,-0.372553,0,34,9155,9464,-0.372553
9459,0.300857,0,34,9155,9464,0.300857
9460,-0.794129,0,34,9155,9464,-0.794129
9461,0.858785,0,34,9155,9464,0.858785
9462,0.905178,0,34,9155,9464,0.905178
9463,0.797355,0,34,9155,9464,0.797355
9464,0.777552,0,35,9465,9682,0.777552
9465,2.295387,0,35,9465,9682,2.295387
9466,2.036833,0,35,9465,9682,2.036833
9467,0.52836,0,35,9465,9682,0.52836
9468,1.882679,0,35,9465,9682,1.882679
9469,0.766383,0,35,9465,9682,0.766383
9470,-0.200553,0,35,9465,9682,-0.200553
9471,-0.132069,0,35,9465,9682,-0.132069
9472,-0.870115,0,35,9465,9682,-0.870115
9473,-2.13976,0,35,9465,9682,-2.13976
9474,-2.370336,0,35,9465,9682,-2.370336
9475,-1.544516,0,35,9465,9682,-1.544516
9476,-0.939848,0,35,9465,9682,-0.939848
9477,-0.654055,0,35,9465,9682,-0.654055
9478,0.535761,0,35,9465,9682,0.535761
9479,-0.895278,0,35,9465,9682,-0.895278
9480,-0.326557,0,35,9465,9682,-0.326557
9481,-1.154656,0,35,9465,9682,-1.154656
9482,1.076338,0,35,9465,9682,1.076338
9483,-0.876642,0,35,9465,9682,-0.876642
9484,-2.243719,0,35,9465,9682,-2.243719
9485,-2.928325,0,35,9465,9682,-2.928325
9486,-1.335006,0,35,9465,9682,-1.335006
9487,-0.082502,0,35,9465,9682,-0.082502
9488,-0.469798,0,35,9465,9682,-0.469798
9489,-0.727159,0,35,9465,9682,-0.727159
9490,-0.804537,0,35,9465,9682,-0.804537
9491,-0.982618,0,35,9465,9682,-0.982618
9492,0.57929,0,35,9465,9682,0.57929
9493,0.677936,0,35,9465,9682,0.677936
9494,1.789864,0,35,9465,9682,1.789864
9495,1.348702,0,35,9465,9682,1.348702
9496,-0.736327,0,35,9465,9682,-0.736327
9497,-0.00972,0,35,9465,9682,-0.00972
9498,0.285017,0,35,9465,9682,0.285017
9499,1.291,0,35,9465,9682,1.291
9500,0.648006,0,35,9465,9682,0.648006
9501,0.33528,0,35,9465,9682,0.33528
9502,0.456497,0,35,9465,9682,0.456497
9503,-0.134548,0,35,9465,9682,-0.134548
9504,-1.788623,0,35,9465,9682,-1.788623
9505,-1.666964,0,35,9465,9682,-1.666964
9506,-1.544484,0,35,9465,9682,-1.544484
9507,0.435749,0,35,9465,9682,0.435749
9508,0.29246,0,35,9465,9682,0.29246
9509,0.104972,0,35,9465,9682,0.104972
9510,-1.614543,0,35,9465,9682,-1.614543
9511,1.145544,0,35,9465,9682,1.145544
9512,1.888489,0,35,9465,9682,1.888489
9513,0.527482,0,35,9465,9682,0.527482
9514,-2.61205,0,35,9465,9682,-2.61205
9515,-1.335294,0,35,9465,9682,-1.335294
9516,0.118187,0,35,9465,9682,0.118187
9517,-0.938029,0,35,9465,9682,-0.938029
9518,0.701135,0,35,9465,9682,0.701135
9519,-0.452772,0,35,9465,9682,-0.452772
9520,0.71675,0,35,9465,9682,0.71675
9521,-1.509131,0,35,9465,9682,-1.509131
9522,0.2727,0,35,9465,9682,0.2727
9523,-0.208817,0,35,9465,9682,-0.208817
9524,-0.482813,0,35,9465,9682,-0.482813
9525,0.244611,0,35,9465,9682,0.244611
9526,1.214953,0,35,9465,9682,1.214953
9527,1.953822,0,35,9465,9682,1.953822
9528,0.906151,0,35,9465,9682,0.906151
9529,-0.325467,0,35,9465,9682,-0.325467
9530,-1.240177,0,35,9465,9682,-1.240177
9531,-0.872365,0,35,9465,9682,-0.872365
9532,-0.102825,0,35,9465,9682,-0.102825
9533,1.051202,0,35,9465,9682,1.051202
9534,1.934281,0,35,9465,9682,1.934281
9535,0.80233,0,35,9465,9682,0.80233
9536,1.164767,0,35,9465,9682,1.164767
9537,2.041615,0,35,9465,9682,2.041615
9538,1.067678,0,35,9465,9682,1.067678
9539,0.688949,0,35,9465,9682,0.688949
9540,0.558859,0,35,9465,9682,0.558859
9541,-0.47074,0,35,9465,9682,-0.47074
9542,0.943702,0,35,9465,9682,0.943702
9543,1.029427,0,35,9465,9682,1.029427
9544,0.089761,0,35,9465,9682,0.089761
9545,1.268174,0,35,9465,9682,1.268174
9546,0.388934,0,35,9465,9682,0.388934
9547,-0.129576,0,35,9465,9682,-0.129576
9548,1.079431,0,35,9465,9682,1.079431
9549,0.557035,0,35,9465,9682,0.557035
9550,-0.642386,0,35,9465,9682,-0.642386
9551,-0.49249,0,35,9465,9682,-0.49249
9552,0.58402,0,35,9465,9682,0.58402
9553,-1.343728,0,35,9465,9682,-1.343728
9554,0.142891,0,35,9465,9682,0.142891
9555,-1.504304,0,35,9465,9682,-1.504304
9556,-0.083566,0,35,9465,9682,-0.083566
9557,-0.789133,0,35,9465,9682,-0.789133
9558,-0.592688,0,35,9465,9682,-0.592688
9559,-0.579622,0,35,9465,9682,-0.579622
9560,1.252292,0,35,9465,9682,1.252292
9561,-0.1775,0,35,9465,9682,-0.1775
9562,1.129718,0,35,9465,9682,1.129718
9563,1.237854,0,35,9465,9682,1.237854
9564,0.150645,0,35,9465,9682,0.150645
9565,0.608956,0,35,9465,9682,0.608956
9566,1.172003,0,35,9465,9682,1.172003
9567,0.136413,0,35,9465,9682,0.136413
9568,-0.846003,0,35,9465,9682,-0.846003
9569,0.480385,0,35,9465,9682,0.480385
9570,1.306726,0,35,9465,9682,1.306726
9571,0.918937,0,35,9465,9682,0.918937
9572,0.278803,0,35,9465,9682,0.278803
9573,0.834208,0,35,9465,9682,0.834208
9574,-0.173531,0,35,9465,9682,-0.173531
9575,-0.188943,0,35,9465,9682,-0.188943
9576,-0.774037,0,35,9465,9682,-0.774037
9577,-0.554719,0,35,9465,9682,-0.554719
9578,-1.013861,0,35,9465,9682,-1.013861
9579,1.292471,0,35,9465,9682,1.292471
9580,-0.126959,0,35,9465,9682,-0.126959
9581,1.854004,0,35,9465,9682,1.854004
9582,0.914763,0,35,9465,9682,0.914763
9583,0.298876,0,35,9465,9682,0.298876
9584,-1.318419,0,35,9465,9682,-1.318419
9585,0.397312,0,35,9465,9682,0.397312
9586,1.038603,0,35,9465,9682,1.038603
9587,-0.822701,0,35,9465,9682,-0.822701
9588,-1.098586,0,35,9465,9682,-1.098586
9589,-0.744368,0,35,9465,9682,-0.744368
9590,0.727409,0,35,9465,9682,0.727409
9591,1.235109,0,35,9465,9682,1.235109
9592,0.501357,0,35,9465,9682,0.501357
9593,-1.380691,0,35,9465,9682,-1.380691
9594,1.648863,0,35,9465,9682,1.648863
9595,0.68445,0,35,9465,9682,0.68445
9596,-0.071278,0,35,9465,9682,-0.071278
9597,0.071556,0,35,9465,9682,0.071556
9598,-0.737317,0,35,9465,9682,-0.737317
9599,0.725255,0,35,9465,9682,0.725255
9600,0.937811,0,35,9465,9682,0.937811
9601,1.135494,0,35,9465,9682,1.135494
9602,-2.788668,0,35,9465,9682,-2.788668
9603,0.032511,0,35,9465,9682,0.032511
9604,-0.55254,0,35,9465,9682,-0.55254
9605,1.980305,0,35,9465,9682,1.980305
9606,0.474286,0,35,9465,9682,0.474286
9607,0.689357,0,35,9465,9682,0.689357
9608,0.672796,0,35,9465,9682,0.672796
9609,0.139976,0,35,9465,9682,0.139976
9610,-0.145298,0,35,9465,9682,-0.145298
9611,0.025837,0,35,9465,9682,0.025837
9612,-0.016486,0,35,9465,9682,-0.016486
9613,-0.102102,0,35,9465,9682,-0.102102
9614,1.710377,0,35,9465,9682,1.710377
9615,1.908554,0,35,9465,9682,1.908554
9616,0.540633,0,35,9465,9682,0.540633
9617,1.467931,0,35,9465,9682,1.467931
9618,0.862199,0,35,9465,9682,0.862199
9619,0.262209,0,35,9465,9682,0.262209
9620,0.476426,0,35,9465,9682,0.476426
9621,-0.443719,0,35,9465,9682,-0.443719
9622,1.045176,0,35,9465,9682,1.045176
9623,-0.234578,0,35,9465,9682,-0.234578
9624,-0.116882,0,35,9465,9682,-0.116882
9625,0.331914,0,35,9465,9682,0.331914
9626,2.576577,0,35,9465,9682,2.576577
9627,1.024359,0,35,9465,9682,1.024359
9628,-1.301801,0,35,9465,9682,-1.301801
9629,0.551422,0,35,9465,9682,0.551422
9630,-0.16284,0,35,9465,9682,-0.16284
9631,-1.09075,0,35,9465,9682,-1.09075
9632,0.002144,0,35,9465,9682,0.002144
9633,-1.215301,0,35,9465,9682,-1.215301
9634,-1.555688,0,35,9465,9682,-1.555688
9635,-0.115139,0,35,9465,9682,-0.115139
9636,-0.750771,0,35,9465,9682,-0.750771
9637,-0.508518,0,35,9465,9682,-0.508518
9638,-1.56566,0,35,9465,9682,-1.56566
9639,-2.188921,0,35,9465,9682,-2.188921
9640,0.799923,0,35,9465,9682,0.799923
9641,-0.128048,0,35,9465,9682,-0.128048
9642,-1.402919,0,35,9465,9682,-1.402919
9643,-1.478871,0,35,9465,9682,-1.478871
9644,0.212717,0,35,9465,9682,0.212717
9645,0.335365,0,35,9465,9682,0.335365
9646,1.083565,0,35,9465,9682,1.083565
9647,0.72923,0,35,9465,9682,0.72923
9648,-1.067061,0,35,9465,9682,-1.067061
9649,-0.555907,0,35,9465,9682,-0.555907
9650,-0.249734,0,35,9465,9682,-0.249734
9651,1.056365,0,35,9465,9682,1.056365
9652,1.709449,0,35,9465,9682,1.709449
9653,-0.041689,0,35,9465,9682,-0.041689
9654,-1.331901,0,35,9465,9682,-1.331901
9655,-0.7417,0,35,9465,9682,-0.7417
9656,-2.033536,0,35,9465,9682,-2.033536
9657,-0.406013,0,35,9465,9682,-0.406013
9658,-1.006681,0,35,9465,9682,-1.006681
9659,-0.871187,0,35,9465,9682,-0.871187
9660,0.332869,0,35,9465,9682,0.332869
9661,0.444213,0,35,9465,9682,0.444213
9662,0.831613,0,35,9465,9682,0.831613
9663,0.417048,0,35,9465,9682,0.417048
9664,0.446947,0,35,9465,9682,0.446947
9665,0.191138,0,35,9465,9682,0.191138
9666,-0.613715,0,35,9465,9682,-0.613715
9667,-1.533864,0,35,9465,9682,-1.533864
9668,0.301961,0,35,9465,9682,0.301961
9669,0.423637,0,35,9465,9682,0.423637
9670,0.187012,0,35,9465,9682,0.187012
9671,1.06545,0,35,9465,9682,1.06545
9672,-0.430486,0,35,9465,9682,-0.430486
9673,0.0073,0,35,9465,9682,0.0073
9674,0.16721,0,35,9465,9682,0.16721
9675,-1.688699,0,35,9465,9682,-1.688699
9676,-2.204168,0,35,9465,9682,-2.204168
9677,-0.338884,0,35,9465,9682,-0.338884
9678,-1.667169,0,35,9465,9682,-1.667169
9679,-0.635397,0,35,9465,9682,-0.635397
9680,-0.556199,0,35,9465,9682,-0.556199
9681,0.827536,0,35,9465,9682,0.827536
9682,0.236373,0,36,9683,9763,0.236373
9683,1.337045,0,36,9683,9763,1.337045
9684,0.68376,0,36,9683,9763,0.68376
9685,1.063871,0,36,9683,9763,1.063871
9686,0.752696,0,36,9683,9763,0.752696
9687,1.079226,0,36,9683,9763,1.079226
9688,-0.947344,0,36,9683,9763,-0.947344
9689,-0.388888,0,36,9683,9763,-0.388888
9690,-0.831913,0,36,9683,9763,-0.831913
9691,-0.197618,0,36,9683,9763,-0.197618
9692,-0.527758,0,36,9683,9763,-0.527758
9693,-0.512054,0,36,9683,9763,-0.512054
9694,-0.144812,0,36,9683,9763,-0.144812
9695,-1.031638,0,36,9683,9763,-1.031638
9696,0.444438,0,36,9683,9763,0.444438
9697,-0.457529,0,36,9683,9763,-0.457529
9698,1.401748,0,36,9683,9763,1.401748
9699,0.879562,0,36,9683,9763,0.879562
9700,-0.710002,0,36,9683,9763,-0.710002
9701,-0.804016,0,36,9683,9763,-0.804016
9702,-0.124487,0,36,9683,9763,-0.124487
9703,1.10157,0,36,9683,9763,1.10157
9704,0.579896,0,36,9683,9763,0.579896
9705,-0.525161,0,36,9683,9763,-0.525161
9706,-0.060946,0,36,9683,9763,-0.060946
9707,-0.914628,0,36,9683,9763,-0.914628
9708,-2.077985,0,36,9683,9763,-2.077985
9709,-0.032835,0,36,9683,9763,-0.032835
9710,0.123463,0,36,9683,9763,0.123463
9711,-0.797998,0,36,9683,9763,-0.797998
9712,0.014116,0,36,9683,9763,0.014116
9713,0.82048,0,36,9683,9763,0.82048
9714,-0.149415,0,36,9683,9763,-0.149415
9715,0.088519,0,36,9683,9763,0.088519
9716,0.750146,0,36,9683,9763,0.750146
9717,2.276596,0,36,9683,9763,2.276596
9718,-0.065358,0,36,9683,9763,-0.065358
9719,1.77296,0,36,9683,9763,1.77296
9720,0.755472,0,36,9683,9763,0.755472
9721,0.651459,0,36,9683,9763,0.651459
9722,1.875668,0,36,9683,9763,1.875668
9723,-0.488659,0,36,9683,9763,-0.488659
9724,-0.817132,0,36,9683,9763,-0.817132
9725,-0.010281,0,36,9683,9763,-0.010281
9726,-0.640905,0,36,9683,9763,-0.640905
9727,0.448192,0,36,9683,9763,0.448192
9728,0.744673,0,36,9683,9763,0.744673
9729,0.574744,0,36,9683,9763,0.574744
9730,-1.175879,0,36,9683,9763,-1.175879
9731,0.383719,0,36,9683,9763,0.383719
9732,-0.26234,0,36,9683,9763,-0.26234
9733,-1.038597,0,36,9683,9763,-1.038597
9734,-1.441128,0,36,9683,9763,-1.441128
9735,-0.0071,0,36,9683,9763,-0.0071
9736,0.028192,0,36,9683,9763,0.028192
9737,0.301466,0,36,9683,9763,0.301466
9738,-0.474757,0,36,9683,9763,-0.474757
9739,-1.169508,0,36,9683,9763,-1.169508
9740,-0.309516,0,36,9683,9763,-0.309516
9741,-1.172033,0,36,9683,9763,-1.172033
9742,0.500426,0,36,9683,9763,0.500426
9743,0.618348,0,36,9683,9763,0.618348
9744,0.711164,0,36,9683,9763,0.711164
9745,1.021644,0,36,9683,9763,1.021644
9746,1.229509,0,36,9683,9763,1.229509
9747,-0.830736,0,36,9683,9763,-0.830736
9748,-0.83761,0,36,9683,9763,-0.83761
9749,-0.397208,0,36,9683,9763,-0.397208
9750,0.390419,0,36,9683,9763,0.390419
9751,-0.466083,0,36,9683,9763,-0.466083
9752,0.479083,0,36,9683,9763,0.479083
9753,-0.75045,0,36,9683,9763,-0.75045
9754,-0.119656,0,36,9683,9763,-0.119656
9755,-0.714303,0,36,9683,9763,-0.714303
9756,-0.140152,0,36,9683,9763,-0.140152
9757,1.959897,0,36,9683,9763,1.959897
9758,1.92476,0,36,9683,9763,1.92476
9759,0.62837,0,36,9683,9763,0.62837
9760,-0.031943,0,36,9683,9763,-0.031943
9761,-1.770342,0,36,9683,9763,-1.770342
9762,-0.684297,0,36,9683,9763,-0.684297
9763,0.191557,0,37,9764,10235,0.191557
9764,-0.680469,0,37,9764,10235,-0.680469
9765,-1.144394,0,37,9764,10235,-1.144394
9766,0.138424,0,37,9764,10235,0.138424
9767,0.038926,0,37,9764,10235,0.038926
9768,-0.227285,0,37,9764,10235,-0.227285
9769,-1.441169,0,37,9764,10235,-1.441169
9770,-0.763106,0,37,9764,10235,-0.763106
9771,1.014129,0,37,9764,10235,1.014129
9772,0.004019,0,37,9764,10235,0.004019
9773,-0.131829,0,37,9764,10235,-0.131829
9774,-0.115153,0,37,9764,10235,-0.115153
9775,-0.795948,0,37,9764,10235,-0.795948
9776,1.335496,0,37,9764,10235,1.335496
9777,1.890106,0,37,9764,10235,1.890106
9778,-0.943738,0,37,9764,10235,-0.943738
9779,0.631308,0,37,9764,10235,0.631308
9780,-0.223844,0,37,9764,10235,-0.223844
9781,-0.509558,0,37,9764,10235,-0.509558
9782,-0.361472,0,37,9764,10235,-0.361472
9783,0.331147,0,37,9764,10235,0.331147
9784,-0.638374,0,37,9764,10235,-0.638374
9785,-0.001843,0,37,9764,10235,-0.001843
9786,0.329866,0,37,9764,10235,0.329866
9787,-1.278907,0,37,9764,10235,-1.278907
9788,-0.77236,0,37,9764,10235,-0.77236
9789,0.376377,0,37,9764,10235,0.376377
9790,0.669035,0,37,9764,10235,0.669035
9791,1.639789,0,37,9764,10235,1.639789
9792,2.75192,0,37,9764,10235,2.75192
9793,1.685349,0,37,9764,10235,1.685349
9794,2.972949,0,37,9764,10235,2.972949
9795,3.706564,0,37,9764,10235,3.706564
9796,1.272359,0,37,9764,10235,1.272359
9797,0.39658,0,37,9764,10235,0.39658
9798,-2.350342,0,37,9764,10235,-2.350342
9799,-0.986786,0,37,9764,10235,-0.986786
9800,0.168235,0,37,9764,10235,0.168235
9801,1.3943,0,37,9764,10235,1.3943
9802,-0.045776,0,37,9764,10235,-0.045776
9803,0.798536,0,37,9764,10235,0.798536
